tafi: taraxacum firmum, common dandelion
tahy2: taraxacum hyperboreum, common dandelion
tain3: taraxacum integratum, common dandelion
tais: taraxacum islandiciforme, common dandelion
taka: taraxacum kamtschaticum, harp dandelion
tako80: taraxacum kok-saghyz, common dandelion
tala: taraxacum lacerum, common dandelion
tala2: taraxacum laevigatum, rock dandelion
tala4: taraxacum lapponicum, common dandelion
tala5: taraxacum latilobum, common dandelion
tala6: taraxacum laurentianum, common dandelion
tala7: taraxacum latispinulosum, common dandelion
tala8: taraxacum lacistophyllum, rock dandelion
talo2: taraxacum longii, common dandelion
taly: taraxacum lyratum, harp dandelion
tama5: taraxacum malteanum, common dandelion
tama6: taraxacum maurolepium, common dandelion
tami4: taraxacum mitratum, common dandelion
tamu2: taraxacum multesimum, common dandelion
tana: taraxacum naevosum, common dandelion
tanu2: tanacetum nuttallii, silver chickensage
taov: taraxacum ovinum, common dandelion
tapa: tagetes patula, french marigold
tapa3: talinum parviflorum, sunbright
tapa6: tanacetum parthenium, feverfew
tapa7: taraxacum paucisquamosum, common dandelion
tapa8: tagetes papposa, fetid marigold
tapa9: taraxacum palustre, marsh dandelion
tape: tamarix pentandra, fivestamen tamarisk
tape3: taraxacum pellianum, common dandelion
tapl: taraxacum pleniflorum, common dandelion
taps: taraxacum pseudonorvegicum, common dandelion
tapu2: taraxacum purpuridens, common dandelion
tapy: talinum pygmaeum, alpine lewisia
tare: taraxacum retroflexum, common dandelion
tare3: tagetes remotiflora, french marigold
tarh: taraxacum rhodolepis, common dandelion
tasc: taraxacum scanicum, rock dandelion
tasc3: taraxacum scopulorum, harp dandelion
tasi: tanacetum simplex, laramie chickensage
tasi2: taraxacum sibiricum, harp dandelion
tasi3: tagetes signata, french marigold
tasu2: tanacetum suaveolens, disc mayweed
tate4: tagetes tenuifolia, french marigold
tato: taraxacum torngatense, common dandelion
tatr: taraxacum trigonolobum, common dandelion
taum: taraxacum umbrinum, common dandelion
taun: taraxacum undulatum, common dandelion
tava2: taraxacum vagans, common dandelion
tavu: tanacetum vulgare, common tansy
tavu2: taraxacum vulgare, common dandelion
taxa: taraxacum xanthostigma, common dandelion
teac: tetraneuris acaulis, stemless four-nerve daisy
tean4: tesseranthium angustifolium, elkweed
tebo2: teloxys botrys, jerusalem oak goosefoot
tebo3: teucrium boreale, western germander
tebr2: tetraneuris brevifolia, caespitose four-nerve daisy
teca2: tetradymia canescens, spineless horsebrush
teca3: teucrium canadense, canada germander
tegr3: tetraneuris grandiflora, graylocks four-nerve daisy
tehe5: telesonix heucheriformis, alumroot brookfoam
teja: telesonix jamesii, james` telesonix
teli6: tephroseris lindstroemii, fuscate groundsel
tema4: tesseranthium macrophyllum, elkweed
tenu2: tetradymia nuttallii, nuttall`s horsebrush
teoc: teucrium occidentale, western germander
tera2: tesseranthium radiatum, elkweed
tesi: tetraneuris simplex, stemless four-nerve daisy
tesp2: tetradymia spinosa, shortspine horsebrush
teto: tetraneuris torreyana, torrey`s four-nerve daisy
tevi4: terrellia villosa, hairy wildrye
thal: thalictrum alpinum, alpine meadow-rue
thal5: thlaspi alpestre, alpine pennycress
thar5: thlaspi arvense, field pennycress
thar7: thermopsis arenosa, prairie thermopsis
thau7: thlaspi australe, alpine pennycress
thbr4: thalictrum breitungii, western meadow-rue
thbu2: thlaspi bursa-pastoris, shepherd`s purse
thca11: thelesperma caespitosum, low greenthread
thca2: thlaspi campestre, field pepperweed
thco: thalictrum confine, veiny meadow-rue
thco7: thlaspi cochleariforme, alpine pennycress
thda: thalictrum dasycarpum, purple meadow-rue
thdi4: thermopsis divaricarpa, spreadfruit goldenbanner
thdr: thelypteris dryopteris, western oakfern
thel: thelypodiopsis elegans, westwater tumblemustard
thel2: thelypodium elegans, westwater tumblemustard
thfa: thalesia fasciculata, clustered broomrape
thfe: thalictrum fendleri, fendler`s meadow-rue
thfe3: thlaspi fendleri, fendler`s pennycress
thfi: thelesperma filifolium, stiff greenthread
thgl2: thlaspi glaucum, alpine pennycress
thgr4: thelesperma gracile, hopi tea greenthread
thhe5: thlaspi hesperium, alpine pennycress
thhy: thalictrum hypoglaucum, purple meadow-rue
thin: thelypodium integrifolium, entireleaved thelypody
thin5: thelesperma intermedium, stiff greenthread
thin6: thinopyrum intermedium, intermediate wheatgrass
thli6: thelypodium lilacinum, entireleaved thelypody
thlu: thalesia lutea, clustered broomrape
thma5: thelesperma marginatum, navajo tea
thme: thelesperma megapotamicum, hopi tea greenthread
thmo5: thlaspi montanum, alpine pennycress
thmo6: thermopsis montana, mountain goldenbanner
thmo7: thaspium montanum, alpine false springparsley
thoc: thalictrum occidentale, western meadow-rue
thpa2: thlaspi parviflorum, meadow pennycress
thpa6: thelypodium paniculatum, northwestern thelypody
thpi5: thermopsis pinetorum, spreadfruit goldenbanner
thpo7: thinopyrum ponticum, tall wheatgrass
thpu4: thelesperma pubescens, hairy greenthread
thre: thalictrum revolutum, waxyleaf meadow-rue
thrh: thermopsis rhombifolia, prairie thermopsis
thsa: thellungiella salsuginea, saltwater cress
thsa2: thelypodium sagittatum, arrow thelypody
thsa9: thelypodiopsis sagittata, arrow thelypody
thsp: thalictrum sparsiflorum, fewflower meadow-rue
thsu: thelesperma subnudum, navajo tea
thtu: thalictrum turneri, veiny meadow-rue
thun3: thalesia uniflora, oneflowered broomrape
thve: thalictrum venulosum, veiny meadow-rue
tian2: tillaea angustifolia, water pygmyweed
tiar3: tithymalus arkansanus, warty spurge
tibo: tillaea bolanderi, wrinkleseed pygmyweed
tibr: tithymalus brachycera, horned spurge
tico5: tiniaria convolvulus, black bindweed
ticy: tithymalus cyparissias, cypress spurge
tidr3: tium drummondii, drummond`s milkvetch
tidr5: tillaea drummondii, small-leaf pygmyweed
ties: tithymalus esula, leafy spurge
tihe3: tithymalus helioscopius, madwoman`s milk
tima: tissa marina, salt sandspurry
timi2: tithymalus missouriensis, warty spurge
timo: tithymalus montanus, horned spurge
tinu2: tiquilia nuttallii, nuttall`s crinklemat
tiob2: tithymalus obtusatus, warty spurge
tipr2: tillaeastrum pringlei, wrinkleseed pygmyweed
tiro2: tithymalus robustus, horned spurge
tiru: tissa rubra, red sandspurry
tisc: tiniaria scandens, climbing false buckwheat
tiso: tillaea solierii, smoothseed pygmyweed
tisp: tithymalus spathulatus, warty spurge
tite3: tissa tenuis, salt sandspurry
tiur2: tithymalus uralensis, russian leafy spurge
tiva3: tillaea vaillantii, wrinkleseed pygmyweed
tiva4: tillaeastrum vaillantii, wrinkleseed pygmyweed
toal: townsendia alpigena, wyoming townsend daisy
toam: tortipes amplexifolius, claspleaf twistedstalk
toan2: townsendia anomala, cushion townsend daisy
toar3: townsendia arizonica, hoary townsend daisy
toar4: torularia arctica, low northern-rockcress
toco2: townsendia condensata, cushion townsend daisy
tode2: toxicodendron desertorum, western poison ivy
toex2: townsendia exscapa, stemless townsend daisy
tofe2: torreyochloa fernaldii, fernald`s false mannagrass
tofl2: townsendia florifera, showy townsend daisy
togl2: tofieldia glutinosa, sticky tofieldia
togr: townsendia grandiflora, largeflower townsend daisy
togr3: toxicoscordion gramineum, grassy deathcamas
toho: townsendia hookeri, hooker`s townsend daisy
tohu: torularia humilis, low northern-rockcress
toin: townsendia incana, hoary townsend daisy
toin2: townsendia intermedia, stemless townsend daisy
toin3: tolmachevia integrifolia, ledge stonecrop
tole: townsendia leptotes, common townsend daisy
toly: tonestus lyallii, lyall`s goldenweed
tomi4: townsendia microcephala, smallheaded townsend daisy
tomo: townsendia montana, wyoming townsend daisy
tonu: townsendia nuttallii, nuttall`s townsend daisy
topa2: townsendia parryi, parry`s townsend daisy
topa3: torreyochloa pauciflora, pale false mannagrass
topa5: toxicoscordion paniculatum, foothill deathcamas
topa6: torreyochloa pallida, pale false mannagrass
topy: tonestus pygmaeus, pygmy goldenweed
tora2: toxicodendron radicans, eastern poison ivy
tory: toxicodendron rydbergii, western poison ivy
tose: townsendia sericea, stemless townsend daisy
tosp: townsendia spathulata, sword townsend daisy
tost: townsendia strigosa, hairy townsend daisy
trae: triticum aestivum, common wheat
tral8: trollius albiflorus, american globeflower
tran2: trifolium andinum, intermountain clover
tran7: tripolium angustum, rayless alkali aster
tran9: trifolium anemophilum, alpine clover
trau8: troximon aurantiacum, orange agoseris
trba5: trifolium barnebyi, barneby`s clover
trbr: tradescantia bracteata, longbract spiderwort
trca: trautvetteria caroliniensis, carolina bugbane
trca21: trisetum canescens, tall trisetum
trce2: trisetum cernuum, tall trisetum
trce5: triticum cereale, cereal rye
trco4: triglochin concinnum, utah arrowgrass
trcy3: triticum cylindricum, jointed goatgrass
trcy4: tripterocalyx cyclopterus, smallflower sandverbena
trda2: trifolium dasyphyllum, alpine clover
trde5: triglochin debile, seaside arrowgrass
trdu: tragopogon dubius, yellow salsify
trel12: trifolium elegans, alsike clover
trel8: triglochin elatum, seaside arrowgrass
trfe2: trifolium fendleri, cows clover
trfi2: trifolium fimbriatum, cows clover
trfr2: trifolium fragiferum, strawberry clover
trfr3: tripolium frondosum, short-rayed alkalai aster
trgl7: troximon glaucum, pale agoseris
trgr10: trautvetteria grandis, western bugbane
trgr7: triteleia grandiflora, largeflower triteleia
trha: trifolium haydenii, hayden`s clover
trhe3: trifolium heterodon, cows clover
trho2: triodanis holzingeri, holzinger`s venus` looking-glass
trhy: trifolium hybridum, alsike clover
trhy5: triticum hybernum, common wheat
trin11: tripleurospermum inodorum, scentless false mayweed
trin9: trifolium inaequale, parry`s clover
trke: trifolium kennedianum, cows clover
trla14: trollius laxus, american globeflower
trle3: triodanis leptocarpa, slimpod venus` looking-glass
trli6: trifolium lividum, alpine clover
trlo: trifolium longipes, longstalk clover
trlo3: trimorpha lonchophylla, shortray fleabane
trma11: triticum macha, common wheat
trma4: triglochin maritimum, seaside arrowgrass
trma9: tragopogon major, yellow salsify
trmi6: tripterocalyx micranthus, smallflower sandverbena
trmi8: tragopogon miscellus, moscow salsify
trmo12: trifolium montanense, parry`s clover
trmo5: trisetum montanum, spike trisetum
trna2: trifolium nanum, dwarf clover
trne6: trifolium nemorale, hollyleaf clover
troc: tradescantia occidentalis, prairie spiderwort
troc3: tripolium occidentale, western mountain aster
tror7: trifolium oreganum, oregon clover
trov2: trillium ovatum, pacific trillium
trpa12: troximon parviflorum, false agoseris
trpa5: trifolium parryi, parry`s clover
trpa6: triglochin palustre, marsh arrowgrass
trpe17: tripterocalyx pedunculatus, smallflower sandverbena
trpe21: tripleurospermum perforata, scentless false mayweed
trpe4: triodanis perfoliata, clasping venus` looking-glass
trpl4: trifolium plummerae, plummer`s clover
trpo: tragopogon porrifolius, salsify
trpr: tragopogon pratensis, jack-go-to-bed-at-noon
trpr2: trifolium pratense, red clover
trpu11: trisetum purpurascens, false melic
trpu18: trichophorum pumilum, rolland`s bulrush
trre3: trifolium repens, white clover
trre9: triticum repens, quackgrass
trro6: trichophorum rollandii, rolland`s bulrush
trru3: tryphane rubella, beautiful sandwort
trru5: trifolium rusbyi, pygmy clover
trry80: trifolium rydbergii, droopflower clover
trsa5: triticum sativum, common wheat
trsc5: trifolium scariosum, alpine clover
trsp2: trisetum spicatum, spike trisetum
trsp5: triticum sphaerococcum, common wheat
trsp6: trifolium spinulosum, cows clover
trsu8: trifolium subcaulescens, hollyleaf clover
trsu9: trisetum subspicatum, spike trisetum
trte: tribulus terrestris, puncturevine
trtr10: triticum trachycaulum, slender wheatgrass
trtr4: trisetum triflorum, spike trisetum
trui: trifolium uintense, uinta clover
trva4: triticum vaillantianum, quackgrass
trvi10: trisetum villosissimum, spike trisetum
trvu: triticum vulgare, common wheat
trwi: trifolium willdenowii, tomcat clover
trwi3: trifolium willdenovii, cows clover
trwo: trifolium wormskioldii, cows clover
trwo3: trisetum wolfii, wolf`s trisetum
tudr: turritis drummondii, drummond`s rockcress
tugl: turritis glabra, tower rockcress
tyan: typha angustifolia, narrowleaf cattail
tyan2: typha angustata, southern cattail
tydo: typha domingensis, southern cattail
tyla: typha latifolia, broadleaf cattail
ulam: ulmus americana, american elm
ulfl: ulmus floridana, american elm
ulpu: ulmus pumila, siberian elm
unal: unamia alba, prairie goldenrod
unca: unifolium canadense, canada mayflower
unsp2: uniola spicata, inland saltgrass
urbr: urtica breweri, stinging nettle
urca3: urtica californica, california nettle
urca5: urtica cardiophylla, california nettle
urdi: urtica dioica, stinging nettle
urgr3: urtica gracilis, california nettle
urha: urostachys haleakalae, pacific clubmoss
urho2: urtica holosericea, stinging nettle
urly2: urtica lyallii, california nettle
urma: urtica major, california nettle
urpr: urtica procera, california nettle
urse3: urtica serra, california nettle
urst2: urtica strigosissima, california nettle
urtr2: urtica trachycarpa, stinging nettle
urvi: urtica viridis, california nettle
utin2: utricularia intermedia, flatleaf bladderwort
utma: utricularia macrorhiza, common bladderwort
utmi: utricularia minor, lesser bladderwort
utvu: utricularia vulgaris, common bladderwort
uvam: uvularia amplexifolia, claspleaf twistedstalk
uvuv: uva-ursi uva-ursi, kinnikinnick
vaac: valeriana acutiloba, sharpleaf valerian
vaam5: vagnera amplexicaulis, feathery false lily of the vally
vaar2: vaccinium arbuscula, dwarf bilberry
vaat2: vahlodea atropurpurea, mountain hairgrass
vaca13: vaccinium caespitosum, dwarf bilberry
vaca3: valeriana capitata, captiate valerian
vace: vaccinium cespitosum, dwarf bilberry
vaco6: vaccinium coccineum, thinleaf huckleberry
vadi: valeriana dioica, marsh valerian
vaed: valeriana edulis, tobacco root
vafl2: vahlodea flexuosa, mountain hairgrass
vagl: vaccinium globulare, thinleaf huckleberry
vahi2: vaccaria hispanica, cow soapwort
vala2: vahlodea latifolia, mountain hairgrass
vali2: vagnera liliacea, starry false lily of the vally
vame: vaccinium membranaceum, thinleaf huckleberry
vamy2: vaccinium myrtillus, whortleberry
vaoc: vaccinium occidentale, bog blueberry
vaoc2: valeriana occidentalis, western valerian
vaor: vaccinium oreophilum, whortleberry
vapu: valeriana pubicarpa, hairyfruit valerian
vapu2: valeriana puberulenta, hairyfruit valerian
vapy: vaccaria pyramidata, cow soapwort
vasc: vaccinium scoparium, grouse whortleberry
vase2: valeriana septentrionalis, woods valerian
vase4: vaccaria segetalis, cow soapwort
vase5: vagnera sessilifolia, starry false lily of the vally
vast4: vagnera stellata, starry false lily of the vally
vasy: valeriana sylvatica, woods valerian
vaul: vaccinium uliginosum, bog blueberry
vava2: vaccaria vaccaria, cow soapwort
vavu2: vaccaria vulgaris, cow soapwort
veam: verbena ambrosiifolia, dakota mock vervain
veam2: veronica americana, american speedwell
vean2: veronica anagallis-aquatica, water speedwell
vean3: veronica anagallis, water speedwell
vear: veronica arvensis, corn speedwell
vebi: verbena bipinnatifida, dakota mock vervain
vebi2: veronica biloba, twolobe speedwell
vebr: verbena bracteata, bigbract verbena
vebr3: verbena bracteosa, bigbract verbena
veca2: veratrum californicum, california false hellebore
veca7: veronica catenata, water speedwell
veci: verbena ciliata, dakota mock vervain
veco4: veronica comosa, water speedwell
veco5: veronica connata, water speedwell
vede3: verbena demareei, dakota mock vervain
veen: verbesina encelioides, golden crownbeard
vees: veratrum eschscholtzianum, green false hellebore
